217163,20581,2,5,Mensual,2014-08-25,1155.37
191409,18586,2,3,Mensual,2012-09-03,794.44
173067,16631,2,5,Mensual,2012-04-26,1117.81
20420,2316,1,6,Semestral,2010-08-26,34132.86
265745,25631,2,1,Semestral,2011-01-20,3822.7
220193,20805,1,1,Mensual,2015-06-17,383.1
126722,12196,1,1,Mensual,2009-08-16,561.65
64813,6932,1,2,Mensual,2000-07-13,1394.94
187134,17679,2,4,Mensual,2009-11-08,996.71
76821,7686,2,4,Mensual,2009-04-15,2823.04
141209,13972,2,1,Mensual,2006-10-20,6191.85
185679,17618,2,3,Mensual,2008-08-31,985.5
256703,24622,2,5,Mensual,2007-02-07,6174.46
254085,24910,2,6,Mensual,2009-07-21,1387.73
140771,13201,2,4,Mensual,2004-07-04,6156.08
34572,3481,2,6,Mensual,2007-07-05,1725.77
172486,16885,2,6,Semestral,2007-02-19,17337.75
83923,8976,2,3,Mensual,2009-12-14,875.71
52256,5661,2,5,Semestral,2016-08-26,32986.3
257425,24197,2,5,Mensual,2010-09-20,2461.11
114826,10885,2,4,Mensual,2009-05-21,2021.43
311159,29965,2,2,Mensual,2010-08-23,6250.48
114217,10153,2,6,Mensual,2015-04-22,512.33
263375,24861,1,6,Mensual,2006-07-28,738.19
154839,14107,2,2,Mensual,2004-02-21,1154.45
294667,27012,2,5,Mensual,2016-06-29,1825.44
288603,27798,2,1,Mensual,2007-01-06,690.62
198283,18715,2,5,Mensual,2009-10-06,1820.86
138016,13235,2,1,Mensual,2012-06-19,2718.5
206896,19778,2,3,Mensual,2007-01-10,6408.69
117148,11698,2,2,Semestral,2007-09-20,14076.22
3551,731,2,5,Mensual,2006-08-09,2357.05
144210,13577,2,3,Mensual,2012-06-24,1503.66
210741,20864,1,3,Única,2004-06-25,15931.43
95500,9819,2,6,Anual,2017-05-07,26159.76
85278,8910,2,1,Mensual,2002-11-04,2482
13492,1674,2,4,Mensual,2013-07-18,2461.72
295757,27061,1,1,Mensual,2013-12-04,6067.85
23781,2418,2,6,Mensual,2017-07-12,508.2
50103,4435,2,1,Mensual,2003-08-13,1598.13
65562,6934,2,3,Semestral,2012-01-11,33020.32
292902,27287,1,1,Mensual,2012-01-31,6275.19
186627,17206,1,2,Mensual,2005-03-08,1422.51
48250,4746,2,6,Mensual,2004-06-05,2101.48
26421,2437,1,3,Mensual,2014-06-07,1580.24
52479,5884,2,1,Única,2014-07-25,6428719.52
223147,21173,1,3,Semestral,2017-09-24,33675.67
221114,21429,1,2,Semestral,2004-05-05,32467.04
113460,10527,2,2,Mensual,2011-08-21,1980.97
303598,28616,2,1,Mensual,2004-03-26,6219.53
186610,17069,1,4,Mensual,2004-11-17,2771.2
281292,26997,2,4,Mensual,2010-05-28,2628.29
175819,16858,2,4,Mensual,2002-10-03,6044.52
168494,15165,2,2,Mensual,2007-04-11,2115.95
278364,26974,2,4,Semestral,2003-06-18,34596.43
259597,24787,2,3,Mensual,2005-02-22,542.91
256395,24658,2,3,Mensual,2006-04-26,1116.03
175060,16600,1,1,Mensual,2012-09-05,6268.68
149446,14480,1,3,Mensual,2008-10-07,948.08
236080,22767,2,3,Mensual,2010-12-27,2836.73
47718,4833,1,2,Mensual,2006-04-19,2352.08
238842,22685,2,5,Mensual,2010-08-30,6398.1
91,91,2,6,Mensual,2012-01-15,1280.32
301579,28140,2,1,Mensual,2004-07-10,444.61
263580,24610,2,6,Mensual,2008-01-19,2801.93
47306,4814,1,4,Mensual,2006-05-09,2860.93
212587,20562,1,4,Anual,2003-11-14,9592.45
287998,27870,2,5,Mensual,2003-12-04,6459.81
242735,23312,2,2,Semestral,2014-07-26,4680.48
41257,4762,2,2,Única,2016-06-19,61453.77
81778,7140,2,2,Mensual,2014-11-24,971.27
48621,4947,2,6,Mensual,2007-01-06,6210.44
111818,10484,2,1,Mensual,2011-09-12,2000.98
184391,17951,1,3,Mensual,2010-02-12,2079.13
219576,20906,2,1,Mensual,2006-01-06,611.43
80355,7163,2,6,Mensual,2011-05-26,1693.78
20889,2785,2,2,Única,2016-03-01,13997.65
285050,26321,2,5,Mensual,2017-04-16,6281.76
60377,5015,2,2,Mensual,2014-04-20,2148.05
44479,4628,2,1,Semestral,2017-11-04,9964.09
184840,17180,2,1,Mensual,2009-08-05,1718.61
220468,20512,2,1,Mensual,2008-04-13,2884.85
153341,14317,2,1,Mensual,2008-01-09,1360.81
75118,7130,2,6,Mensual,2014-11-30,1665.34
27940,2447,2,2,Mensual,2006-04-04,1755.45
250306,23292,2,2,Mensual,2013-09-24,6075.12
166402,15779,2,2,Mensual,2016-01-06,812.73
229970,21233,2,5,Mensual,2009-10-22,1252.2
301809,28889,2,4,Mensual,2016-06-22,2228.94
296624,27084,2,4,Mensual,2006-09-07,2599.35
286694,27314,1,4,Única,2002-11-07,12533.06
128592,12223,1,2,Mensual,2004-11-03,2392.25
238015,22413,2,6,Mensual,2010-12-05,2774.85
298498,28990,2,6,Única,2009-08-01,20049.95
278631,26645,2,3,Mensual,2015-10-13,2040.82
172983,16410,2,1,Mensual,2008-10-31,2054.62
57118,5735,2,3,Mensual,2002-05-12,2599.43
122772,11269,2,4,Mensual,2012-04-03,6395.95
313929,29802,2,5,Mensual,2011-10-09,6535.55
126721,12195,2,1,Semestral,2017-03-14,36855.58
125749,12172,2,4,Mensual,2011-02-27,527.69
36039,3744,1,1,Mensual,2007-10-18,1487.77
133510,12568,2,5,Mensual,2009-07-17,1390.25
314164,29965,2,2,Mensual,2011-08-18,6209.25
192201,18886,2,4,Anual,2007-03-06,15070.39
100342,9243,2,1,Mensual,2017-09-16,1977.05
57696,5766,2,2,Mensual,2006-12-22,2002.05
31923,3665,2,3,Anual,2017-11-23,22613.2
220081,20953,2,6,Mensual,2005-09-01,1863.9
228087,21524,2,6,Mensual,2003-06-15,6352.24
195217,18011,2,6,Mensual,2016-09-21,633.92
236568,22987,2,3,Mensual,2002-09-17,2771.14
162611,15566,2,5,Mensual,2014-12-16,837.61
206861,19526,2,3,Mensual,2006-10-05,2666.23
66628,6663,2,1,Mensual,2005-08-06,2870.04
119826,11995,1,2,Mensual,2006-07-11,6499.86
196615,18147,2,4,Mensual,2013-11-15,1350.67
286598,27218,2,4,Anual,2006-06-01,36763.41
45380,4535,2,4,Mensual,2013-12-23,1658.11
70328,6874,2,2,Mensual,2015-12-14,6241.32
231482,22108,2,1,Única,2015-10-08,6641.25
242492,23980,2,1,Anual,2005-10-24,7583.95
259297,24336,2,3,Mensual,2009-03-08,2408.6
214042,20053,2,1,Mensual,2015-11-04,6074.24
32821,3359,2,2,Semestral,2012-06-29,7640.23
25338,2827,2,5,Mensual,2007-07-01,1830.91
284585,26570,2,6,Mensual,2010-03-01,1771.1
148088,14379,2,1,Mensual,2015-07-21,6227.47
307872,28734,2,6,Mensual,2014-12-24,1995.1
94530,9598,2,5,Única,2004-01-07,13156.62
296748,27526,2,6,Mensual,2011-04-28,1875.46
9391,651,2,3,Mensual,2016-04-14,1558.12
255764,24935,1,6,Mensual,2003-01-03,1800.8
184507,17551,2,6,Mensual,2008-04-09,605.49
66791,6304,2,4,Mensual,2002-09-04,955.72
219121,20825,2,6,Mensual,2010-11-25,6422.57
217337,20572,2,6,Mensual,2011-12-17,2795.89
56932,5816,1,6,Mensual,2003-10-02,1356.29
209129,19007,2,2,Mensual,2007-08-03,6377.46
216823,20791,1,3,Mensual,2012-05-29,1867.46
223129,21133,2,6,Mensual,2013-01-23,2599.29
32686,3063,1,5,Semestral,2014-08-19,4265.35
238092,22886,2,5,Mensual,2005-04-25,1692.56
310166,29926,2,1,Mensual,2013-05-26,6380.5
223858,21581,2,6,Mensual,2016-04-25,922.11
98139,9867,2,1,Mensual,2016-03-01,2377.35
140735,13060,2,1,Semestral,2009-12-11,11011.49
280267,26859,2,2,Mensual,2015-01-20,1735.03
21331,2328,2,2,Anual,2010-03-05,38397.83
106268,10320,2,5,Mensual,2011-03-06,2497.65
99535,9424,2,2,Mensual,2007-01-05,1093.93
232784,22595,2,1,Mensual,2005-09-17,1901.96
265073,25649,2,3,Anual,2008-05-11,25453.44
192993,18714,2,1,Semestral,2003-09-05,22606.69
118569,11771,2,2,Mensual,2009-02-07,6047.38
93774,8044,2,4,Mensual,2016-10-26,6339.19
116642,11915,2,4,Mensual,2002-10-31,2287.12
24059,2329,2,4,Mensual,2005-12-09,6626.22
263986,25403,2,3,Anual,2017-06-10,12684.98
7905,601,2,1,Mensual,2017-04-20,6277.45
90060,8229,2,4,Mensual,2007-11-17,2360.02
199710,18481,2,2,Mensual,2016-06-04,6437.42
189733,18439,1,4,Semestral,2014-07-26,8119.37
134067,12264,1,4,Mensual,2006-09-11,2875.17
59523,5361,1,1,Mensual,2016-08-18,6305.45
7088,766,1,1,Mensual,2010-08-11,2531.51
172244,16259,2,5,Mensual,2010-11-10,1079.64
222569,21239,2,1,Mensual,2017-08-11,6335.76
62034,6542,1,5,Anual,2016-12-18,13478.33
249742,23536,2,5,Mensual,2007-12-09,1706.17
235731,22350,2,5,Mensual,2003-03-15,1522.85
305138,28449,2,5,Mensual,2013-01-25,1772.52
306331,28792,2,1,Mensual,2011-06-05,1627.25
230089,21411,1,6,Mensual,2011-11-26,2183.61
207545,19060,1,5,Mensual,2014-10-30,2664.62
122763,11221,2,2,Mensual,2005-12-10,6254.08
271566,25870,2,4,Mensual,2012-08-07,1726.2
111637,10506,2,2,Mensual,2011-11-04,6141.01
194583,18187,2,3,Mensual,2005-06-20,2121.94
56144,5256,1,5,Mensual,2015-11-11,2281.76
278484,26271,2,6,Mensual,2001-10-28,2899.86
155612,14078,2,5,Mensual,2011-10-07,6231.81
164612,15617,2,6,Mensual,2014-10-15,2230.64
153888,14919,2,6,Mensual,2015-07-24,6536.02
181345,17054,2,6,Semestral,2016-01-11,14644.43
80930,7485,2,6,Mensual,2017-02-17,2803.76
306641,28746,2,4,Mensual,2004-11-11,851.4
71693,6763,2,5,Mensual,2005-04-26,1918.59
107099,10758,1,1,Semestral,2010-06-22,3986.33
17265,1365,1,3,Mensual,2016-04-24,2139.79
254496,24532,2,2,Mensual,2002-07-09,2474.02
130358,12438,1,4,Mensual,2017-04-12,2188.33
270655,25295,2,2,Mensual,2015-06-20,2437.29
278765,26974,2,4,Semestral,2003-12-15,37315.55
242497,23985,2,3,Semestral,2008-04-04,10419.39
165972,15085,2,5,Mensual,2017-05-21,876.75
110113,10273,1,3,Mensual,2006-08-21,2463.55
11420,1669,2,1,Anual,2016-08-11,12880.92
74434,7867,2,5,Mensual,2016-09-24,6491.53
231099,21713,2,5,Mensual,2005-01-20,2414.46
117871,11039,2,4,Semestral,2008-02-27,6429.81
117613,11537,2,3,Mensual,2014-12-09,1577.73
189097,17507,2,4,Mensual,2017-08-27,1775.48
199896,19132,1,1,Anual,2006-04-03,30802.54
254228,24131,2,6,Semestral,2006-02-18,37735.95
257260,24546,2,3,Mensual,2012-11-29,6228.72
248506,23688,2,1,Mensual,2004-02-09,2694.55
128370,12779,2,4,Mensual,2004-07-23,2117.77
124696,11246,2,2,Mensual,2006-05-04,2217.6
272701,25336,2,4,Mensual,2003-06-03,2556.6
118011,11371,2,2,Mensual,2011-07-24,1931.3
181080,17642,2,4,Semestral,2006-01-27,13289.49
147914,14149,2,5,Semestral,2008-07-02,36584.22
258251,24658,2,3,Mensual,2006-11-22,1869.18
227494,21450,2,4,Mensual,2002-01-31,6250.49
271093,25381,2,4,Mensual,2003-01-22,2497.39
4987,722,2,1,Mensual,2008-07-12,2559.42
75630,7293,2,4,Mensual,2011-08-21,545.38
314539,29983,2,2,Mensual,2002-07-27,1826.25
237989,22285,2,3,Mensual,2006-07-14,673.37
10864,1931,2,4,Semestral,2000-12-03,36287.89
157333,14543,2,4,Mensual,2008-10-06,1772.96
135799,12229,2,1,Mensual,2007-05-13,1412.44
142754,13165,2,2,Mensual,2011-10-05,996.59
214897,20028,2,3,Mensual,2008-12-13,6581.79
269251,25252,2,6,Mensual,2006-06-17,1224.14
214733,20391,2,4,Mensual,2009-03-31,887.7
256882,24241,1,5,Mensual,2017-02-17,6292.96
80170,7918,2,4,Mensual,2013-12-04,6198.33
158833,15234,2,1,Semestral,2001-02-17,12426.15
145318,13558,2,3,Mensual,2016-06-10,1724.85
272299,25947,1,5,Mensual,2003-11-24,2358.1
207862,19495,1,6,Mensual,2007-09-22,2687.81
277783,26760,2,1,Mensual,2013-01-20,2187.99
216815,20750,2,1,Mensual,2004-04-03,6278.2
310297,29162,2,4,Mensual,2006-02-12,1884.35
198495,18654,2,4,Mensual,2006-10-16,2778.41
122147,11807,2,3,Mensual,2011-10-05,6064.87
48505,4261,1,1,Mensual,2004-12-16,440.3
277380,26999,2,2,Semestral,2004-11-28,3618.24
28101,2673,1,3,Mensual,2004-03-13,2278.74
190323,18040,2,3,Semestral,2001-03-07,1560.77
295012,27044,2,3,Mensual,2004-07-21,6055.9
101662,9319,1,3,Mensual,2003-04-24,1388.19
268163,25227,2,6,Mensual,2015-09-04,541
47978,4257,2,6,Mensual,2002-10-12,951.69
2587,524,1,4,Semestral,2007-06-03,25648.69
119817,11961,2,1,Mensual,2001-05-24,2232.22
311772,29734,1,3,Semestral,2016-05-26,4989.95
182518,17665,2,1,Mensual,2003-08-07,1404.59
70081,6987,2,5,Mensual,2014-08-02,1702.88
300578,28458,2,6,Anual,2009-01-09,21529.73
161123,15073,1,4,Mensual,2006-10-28,1744.03
310402,29368,1,3,Semestral,2004-01-13,33622.62
13201,1912,2,2,Mensual,2009-11-27,1953.53
258034,24742,2,3,Mensual,2007-10-02,1830.93
185388,17014,2,5,Mensual,2009-12-01,1648.01
133518,12617,2,3,Mensual,2002-04-20,2521.8
162472,15073,1,4,Mensual,2007-02-25,2242.42
139154,13338,2,4,Mensual,2011-12-04,1656.41
104863,10511,2,3,Semestral,2000-06-15,4279.89
103855,9938,2,5,Mensual,2012-02-14,2196.53
90766,8068,2,6,Mensual,2012-03-04,6292.18
174050,16623,1,6,Mensual,2011-10-29,1962.66
87245,8428,1,6,Mensual,2015-02-19,6386.1
130194,12792,2,2,Mensual,2010-09-09,2330.77
157542,14451,2,6,Mensual,2011-08-23,6345.44
159366,15946,1,2,Semestral,2003-11-07,25160.53
226632,21409,2,3,Mensual,2016-03-02,1919.62
68040,6902,2,3,Mensual,2016-07-17,2625.58
81426,7688,2,6,Mensual,2013-09-14,6031.39
147201,14387,2,6,Anual,2003-10-19,11243.26
204571,19731,2,1,Mensual,2002-04-25,2530.84
187786,17803,2,5,Mensual,2013-12-23,1418.48
137494,13426,2,6,Anual,2013-01-28,17508.62
167867,15003,2,3,Mensual,2008-11-06,2619.97
111825,10524,1,1,Mensual,2016-09-30,6600.52
64009,6301,1,1,Semestral,2013-02-01,7955.95
29907,3123,1,3,Mensual,2008-05-20,957.69
294168,27236,2,6,Mensual,2009-08-26,6341.96
86586,8593,2,3,Semestral,2012-07-09,33779.55
276324,26367,2,5,Anual,2016-03-07,16975.21
20871,2767,1,6,Semestral,2009-03-23,9736.08
134492,12418,1,4,Mensual,2013-07-14,1490.31
126985,12584,2,1,Anual,2015-05-23,13257.3
118675,11095,2,2,Mensual,2015-08-22,534.9
81265,7293,2,4,Mensual,2013-11-08,2155.74
67653,6095,2,4,Mensual,2012-10-15,2158.67
272990,25169,1,1,Mensual,2009-01-27,2333.09
87432,8038,2,3,Mensual,2003-11-09,387.13
270887,25381,2,4,Mensual,2002-12-23,781.55
94930,9998,2,3,Única,2001-05-09,14290.98
176205,16294,2,2,Mensual,2014-06-13,6559.61
115208,11212,1,2,Mensual,2008-07-27,6494.35
307665,28797,2,6,Mensual,2014-12-21,1092.63
267062,25124,2,6,Mensual,2010-01-18,2324.45
65481,6739,2,2,Semestral,2012-06-25,20825.91
229261,21112,1,5,Mensual,2017-11-04,2152.79
310215,29998,2,6,Semestral,2015-11-17,15581.2
254148,24994,1,4,Semestral,2014-12-27,10979.6
94076,9144,2,6,Semestral,2008-03-19,5481.13
4448,607,2,5,Mensual,2013-06-17,6107.81
149441,14471,2,6,Mensual,2003-11-20,2810.8
28973,2458,1,6,Mensual,2006-01-18,1144.75
263646,25063,2,5,Semestral,2005-08-26,12038
151873,14096,2,2,Mensual,2017-09-30,2104.98
106884,10335,2,2,Mensual,2012-12-07,2306.24
147628,14814,2,5,Mensual,2006-06-08,765.07
306389,28349,2,4,Mensual,2005-10-02,2561.49
239956,22090,1,1,Mensual,2011-02-07,1631.11
168346,15779,2,2,Mensual,2017-06-29,1645.84
276954,26308,2,6,Semestral,2013-01-25,35011.79
176895,16061,2,2,Mensual,2004-09-12,6012.94
14882,1384,1,6,Mensual,2012-12-13,2535.72
253264,24839,2,1,Mensual,2008-05-13,764.84
169079,16258,2,2,Mensual,2003-07-22,2268.64
120783,11094,2,3,Mensual,2015-06-27,1914.12
195105,18481,2,2,Mensual,2012-12-22,6578.86
107504,10598,2,4,Semestral,2013-07-07,26043.02
108857,10361,2,2,Mensual,2010-07-01,1958.01
70497,6265,2,4,Mensual,2017-12-14,640.64
79109,7047,2,1,Mensual,2016-03-28,6479.5
234119,22795,1,3,Mensual,2016-01-09,2110.75
171350,16337,2,6,Semestral,2017-04-05,37823.12
98563,9421,2,6,Semestral,2017-08-27,37967.18
115589,11593,1,6,Anual,2015-03-24,16137.31
90487,8475,2,3,Mensual,2017-11-15,6523.46
217676,20594,1,6,Mensual,2005-07-13,6232.46
135253,12177,2,2,Mensual,2013-03-03,6621.53
287410,27042,2,4,Anual,2010-02-16,22470.4
315432,29358,2,5,Mensual,2002-03-11,1757.27
254101,24931,2,5,Semestral,2001-12-16,2576.02
217020,20805,1,1,Mensual,2013-04-28,2053.36
182232,17880,1,6,Mensual,2011-11-23,2256.81
315273,29325,2,2,Mensual,2010-06-01,482.37
17984,1165,2,4,Mensual,2015-05-21,1673.56
49554,4157,2,6,Mensual,2011-06-28,1895.55
83789,8842,1,4,Única,2003-09-13,23846.82
51814,5219,1,6,Única,2014-11-22,7500.08
280636,26303,2,2,Mensual,2010-11-29,6064.89
209751,19928,2,5,Mensual,2010-03-09,2863.99
290102,27906,2,6,Semestral,2004-10-30,8149.08
253836,24560,2,6,Mensual,2001-03-17,2457.92
135524,12233,1,3,Mensual,2005-10-02,2869.26
191874,18333,2,2,Semestral,2011-06-08,15530.24
218067,20099,2,6,Mensual,2003-06-13,6407.21
173759,16341,1,4,Mensual,2005-08-18,6402.87
263046,24175,2,1,Mensual,2009-06-25,1329.27
20627,2523,2,1,Única,2005-05-13,15875.54
14622,1333,1,3,Mensual,2006-09-05,1826.28
79818,7747,2,5,Mensual,2005-06-24,2492.57
289333,27091,2,2,Mensual,2002-03-03,724.83
8513,668,2,4,Mensual,2008-05-22,2565.16
192514,18547,2,3,Semestral,2005-01-07,16056.94
240461,22783,2,4,Mensual,2012-02-05,2005.55
293215,27687,2,1,Mensual,2003-07-24,835.18
246154,23515,1,5,Mensual,2001-11-30,2573.45
109416,10358,2,5,Mensual,2011-07-29,6427.4
134375,12551,2,2,Mensual,2011-03-24,2743.91
190946,18891,2,2,Semestral,2001-02-27,14767.81
25469,2499,2,3,Mensual,2008-11-21,6560.08
123449,11671,2,1,Mensual,2011-01-12,1420.79
28213,2615,2,4,Mensual,2015-12-26,2011.33
88339,8395,1,2,Mensual,2001-09-18,1644.29
55105,5720,2,1,Mensual,2009-02-19,2278.13
100551,9286,1,5,Mensual,2005-04-14,2139.61
21642,2780,2,5,Mensual,2017-06-10,2279.08
253735,24430,2,6,Semestral,2016-09-07,10059.68
23280,2926,2,2,Anual,2013-09-09,15997.18
148798,14405,2,1,Semestral,2016-08-03,32638.23
240948,22562,1,5,Mensual,2009-12-26,1669.67
230129,21758,2,1,Mensual,2015-12-15,6101.14
265050,25619,2,5,Mensual,2009-12-30,1486.81
22414,2047,2,3,Anual,2013-03-08,8509.82
64708,6736,2,5,Mensual,2016-09-21,1148.83
57330,5810,2,1,Mensual,2013-12-04,1660.18
119357,11272,2,2,Semestral,2004-05-26,7717.08
192751,18056,2,1,Mensual,2013-10-03,576.14
306132,28066,2,3,Mensual,2016-10-13,1967.77
94688,9756,1,1,Anual,2004-10-12,65518.22
258229,24559,1,3,Mensual,2010-12-24,6041.63
239830,22002,2,3,Mensual,2012-08-04,961.12
114136,10151,2,5,Mensual,2007-07-08,2053.69
28886,2425,2,1,Mensual,2017-03-16,1798.09
317927,29394,2,5,Mensual,2005-05-25,6325.52
315388,29038,2,1,Mensual,2012-08-14,1603.23
285216,26782,2,6,Mensual,2007-07-19,546.98
255936,24361,2,6,Semestral,2004-11-07,7586.61
260607,24252,2,6,Mensual,2012-11-29,521.8
43433,4057,2,6,Mensual,2010-06-25,980.04
56547,5008,2,4,Mensual,2013-05-30,2536.8
127961,12023,1,4,Semestral,2009-08-11,15892.18
57701,5806,2,5,Mensual,2003-12-18,1455.8
59116,5405,2,2,Mensual,2006-01-12,949.9
269501,25261,1,6,Mensual,2016-04-13,2249.13
287238,27858,2,1,Mensual,2005-06-28,1458.1
201783,19472,1,5,Mensual,2009-07-29,646.94
243469,23365,2,3,Mensual,2002-02-23,1493.89
131901,12512,2,3,Mensual,2017-10-09,2170.72
148455,14886,2,6,Mensual,2000-07-17,2806.08
37355,3490,2,3,Mensual,2003-03-23,2097.51
27187,2005,2,3,Mensual,2017-10-14,2245.97
272046,25471,1,6,Mensual,2003-06-08,2106.37
73371,7333,2,6,Anual,2008-04-02,5459.13
315884,29504,1,6,Mensual,2007-01-21,1122.43
62424,6932,1,2,Mensual,2000-03-15,1965.66
44232,4913,1,5,Mensual,2017-02-20,6555.84
254410,24403,2,5,Semestral,2014-01-24,10644.4
3127,632,2,4,Mensual,2017-11-09,2807.19
112919,10303,1,4,Mensual,2014-09-11,847.1
304675,28461,2,4,Mensual,2008-01-19,1325.95
247150,23476,2,3,Mensual,2007-05-28,966.76
308592,29683,2,4,Única,2014-06-04,17432.89
197479,18540,2,4,Mensual,2003-03-16,1426.34
230862,21811,2,3,Mensual,2008-07-05,1117.08
117680,11652,2,2,Anual,2012-12-02,28882.42
286200,26897,2,2,Mensual,2008-08-12,1670.37
108854,10358,2,5,Mensual,2011-05-30,6592.3
62837,6483,2,2,Semestral,2017-10-29,35921.82
150646,14142,2,1,Mensual,2001-07-14,472.13
129967,12996,2,4,Mensual,2010-05-25,6278
67041,6360,2,3,Mensual,2011-09-13,6362.65
29680,2570,2,2,Mensual,2011-10-23,1510.51
176208,16311,2,2,Mensual,2016-12-15,819.25
69092,6474,2,2,Mensual,2013-05-18,2661.46
221393,21708,2,5,Mensual,2004-11-15,1847.83
67402,6940,2,5,Mensual,2017-08-30,2656.9
286724,27344,1,4,Semestral,2013-08-18,26684.75
5784,496,2,5,Mensual,2014-03-15,1968.57
153750,14252,2,4,Mensual,2007-02-05,6423.09
150362,14399,2,2,Mensual,2003-07-07,1935.68
27552,2522,2,2,Mensual,2008-12-05,6272.19
262376,24492,2,5,Mensual,2007-10-31,6486.54
246728,23738,1,4,Mensual,2014-07-16,2171.76
70828,6311,2,5,Mensual,2005-03-10,2079.23
59536,5450,2,6,Mensual,2008-08-13,6044.41
317650,29458,2,3,Mensual,2005-01-22,2643.51
134789,12825,2,3,Mensual,2011-07-13,6282.75
190179,18885,1,4,Única,2015-08-14,54511.46
294014,27442,1,2,Mensual,2007-12-30,6061.34
83530,8583,1,6,Anual,2014-11-18,9586.97
220819,21134,2,1,Semestral,2002-08-31,8993.56
111527,10953,2,1,Mensual,2007-11-29,1775.86
132680,12609,2,2,Mensual,2004-06-17,6541.04
203993,19579,2,1,Mensual,2006-12-31,2748.8
275035,25761,2,2,Mensual,2017-04-21,1648.31
76205,7776,2,2,Mensual,2015-06-13,2515.82
171783,16176,1,5,Semestral,2010-03-24,34722.41
253313,24888,2,3,Semestral,2004-01-28,6799.39
179012,17057,2,5,Anual,2014-09-19,20244.41
40182,3379,2,1,Mensual,2011-08-22,2477.48
306410,28477,2,6,Mensual,2011-05-29,6131.32
119463,11631,2,5,Semestral,2006-04-18,2820.44
76862,7821,2,5,Semestral,2012-09-01,26856.57
82009,7671,2,5,Mensual,2015-09-16,1926.42
68011,6778,2,1,Mensual,2015-04-25,711.18
162152,15954,2,4,Semestral,2007-07-03,7225.77
82017,7748,2,4,Mensual,2003-07-02,929.98
212938,20236,2,6,Mensual,2002-01-09,6155.07
205439,19772,2,1,Mensual,2009-06-01,2805.31
276274,26286,2,5,Semestral,2011-11-16,35230.3
233281,22325,2,6,Semestral,2013-07-04,27160.92
296336,27076,2,4,Mensual,2007-07-19,2634.5
82764,7746,1,6,Mensual,2012-05-13,1542.64
149447,14481,2,3,Mensual,2010-11-11,1753.52
283659,26516,2,4,Mensual,2003-10-11,2816.7
137402,13309,2,2,Mensual,2017-01-11,1218.42
24746,2025,2,5,Mensual,2011-04-06,1884.98
109107,10204,2,4,Mensual,2009-07-31,2513.28
117384,11095,2,2,Mensual,2015-05-24,1583.46
308789,29880,2,3,Mensual,2004-09-11,6403.05
307562,28734,2,6,Mensual,2014-03-29,1997.3
82273,7095,1,3,Mensual,2005-01-03,2422.8
58746,5973,2,5,Mensual,2010-11-01,2605.64
122124,11694,2,6,Mensual,2017-09-19,2111.87
93855,8705,2,4,Mensual,2012-06-18,2505.43
39107,3135,2,5,Mensual,2015-07-11,6123.29
118502,11604,1,3,Mensual,2005-04-24,862.65
207941,19111,2,2,Mensual,2015-10-06,6497.01
57102,5663,2,1,Mensual,2010-05-10,2760.79
220736,21051,2,5,Anual,2014-09-05,30749.13
119695,11503,2,6,Mensual,2011-07-01,6211.45
163906,15192,2,4,Mensual,2008-08-07,2766.1
55134,5816,1,6,Mensual,2003-03-06,1384.81
132165,12825,2,3,Mensual,2010-02-18,6507.61
117247,11855,2,4,Semestral,2001-08-11,18428.34
214134,20349,2,1,Semestral,2017-11-15,20849.47
279363,26709,2,6,Semestral,2011-11-22,3144.34
236054,22654,1,4,Mensual,2015-09-01,1892.57
3930,852,2,3,Mensual,2003-12-23,1853.64
42765,4852,2,2,Anual,2004-08-13,31726.33
214109,20274,2,2,Mensual,2005-05-18,1914.56
154040,14696,2,6,Mensual,2007-01-15,922.67
302569,28812,2,6,Mensual,2003-05-30,6427.27
305848,28634,2,2,Mensual,2009-06-15,478.79
18662,1738,2,4,Mensual,2005-04-22,889.72
190229,18935,2,6,Mensual,2008-12-11,2322.06
42706,4764,1,1,Mensual,2009-11-07,2217.54
44804,4587,2,3,Semestral,2007-03-05,2996.61
241132,22490,1,3,Mensual,2009-10-20,2652.77
5939,205,2,5,Mensual,2012-04-17,2847.24
157957,15299,2,4,Semestral,2000-08-08,3288.72
181308,17989,2,5,Anual,2002-10-08,58720.66
233567,22782,1,4,Mensual,2007-09-11,1891.61
200317,19553,1,5,Semestral,2003-08-07,21908.42
155112,14795,1,1,Mensual,2011-04-22,1836.56
92652,8199,2,1,Mensual,2005-03-08,2096.9
283363,26834,2,3,Mensual,2004-04-20,2185.49
258022,24682,2,2,Mensual,2013-10-02,6115.42
43126,4507,2,3,Mensual,2013-01-25,2190.17
139807,13005,2,1,Mensual,2012-12-22,2414.49
266329,25612,1,3,Mensual,2014-06-14,907.45
68161,6554,2,6,Mensual,2003-08-09,792.99
53908,5998,1,6,Mensual,2008-12-30,803.26
125857,12280,2,6,Mensual,2001-10-21,1391.56
112785,10335,2,2,Mensual,2014-11-27,1552.05
166332,15336,2,6,Mensual,2008-10-14,6451.95
43907,4111,2,6,Semestral,2011-04-16,20566.43
146141,13080,2,2,Mensual,2005-11-15,6380.67
149314,14250,2,1,Anual,2011-03-29,16339.59
238871,22864,2,2,Mensual,2011-11-09,6362.37
91976,8796,2,6,Mensual,2009-08-19,709.66
242522,23014,2,5,Semestral,2016-03-28,7103
