1273,7806,1273,2,350000.00,5%,4,2,2
1274,7807,1274,5,5000000.00,20%,8,14,2
1275,7811,1275,4,1000000.00,15%,10,11,2
1276,7812,1276,6,10000000.00,22%,20,13,2
1277,7813,1277,3,700000.00,10%,8,6,2
1278,7821,1278,5,3000000.00,20%,11,14,2
1279,7825,1279,4,2500000.00,15%,9,6,2
1280,7828,1280,2,500000.00,5%,6,3,1
1281,7830,1281,4,2500000.00,15%,6,8,2
1282,7836,1282,3,800000.00,10%,6,7,2
1283,7837,1283,1,450000.00,5%,6,5,2
1284,7844,1284,6,8000000.00,22%,14,18,2
1285,7845,1285,2,400000.00,5%,3,4,1
1286,7853,1286,3,1000000.00,10%,7,9,2
1287,7855,1287,3,600000.00,10%,8,4,2
1288,7864,1288,1,450000.00,5%,4,5,2
1289,7872,1289,1,350000.00,5%,4,4,2
1290,7875,1290,4,3000000.00,15%,7,9,2
1291,7877,1291,5,3500000.00,20%,9,11,2
1292,7888,1292,6,7500000.00,22%,18,13,2
1293,7889,1293,6,10000000.00,22%,15,17,3
1294,7897,1294,6,10000000.00,22%,10,22,3
1295,7900,1295,4,2250000.00,15%,8,9,3
1296,7901,1296,1,250000.00,5%,5,6,2
1297,7905,1297,3,700000.00,10%,5,8,1
1298,7920,1298,3,600000.00,10%,7,7,2
1299,7961,1299,6,6500000.00,22%,10,22,4
1300,7966,1300,6,6500000.00,22%,20,24,4
1301,7969,1301,1,450000.00,5%,3,6,2
1302,7977,1302,2,500000.00,5%,6,4,2
1303,7987,1303,2,250000.00,5%,6,6,1
1304,8001,1304,5,5500000.00,20%,10,11,3
1305,8002,1305,4,1250000.00,15%,8,11,3
1306,8005,1306,6,10000000.00,22%,16,17,4
1307,8013,1307,5,3500000.00,20%,8,10,2
1308,8024,1308,3,700000.00,10%,8,4,1
1309,8030,1309,5,6000000.00,20%,9,10,3
1310,8038,1310,6,8000000.00,22%,12,15,2
1311,8047,1311,6,7000000.00,22%,14,18,2
1312,8060,1312,3,800000.00,10%,7,8,2
1313,8082,1313,3,800000.00,10%,7,6,2
1314,8088,1314,3,700000.00,10%,5,8,1
1315,8101,1315,4,1750000.00,15%,10,9,2
1316,8102,1316,3,700000.00,10%,5,6,1
1317,8106,1317,3,600000.00,10%,4,10,1
1318,8112,1318,2,400000.00,5%,5,5,1
1319,8118,1319,3,600000.00,10%,6,4,2
1320,8123,1320,5,3500000.00,20%,10,8,2
1321,8150,1321,1,300000.00,5%,5,5,2
1322,8151,1322,6,9000000.00,22%,19,12,2
1323,8156,1323,5,3500000.00,20%,10,12,3
1324,8161,1324,3,500000.00,10%,4,6,2
1325,8162,1325,5,6000000.00,20%,10,8,3
1326,8163,1326,2,250000.00,5%,5,2,1
1327,8168,1327,1,400000.00,5%,4,3,1
1328,8172,1328,1,250000.00,5%,3,3,1
1329,8183,1329,5,6000000.00,20%,8,13,3
1330,8184,1330,3,800000.00,10%,4,4,1
1331,8198,1331,5,4500000.00,20%,11,13,3
1332,8209,1332,6,7500000.00,22%,15,17,3
1333,8215,1333,6,7500000.00,22%,19,23,2
1334,8216,1334,4,3000000.00,15%,8,6,3
1335,8218,1335,1,400000.00,5%,6,5,1
1336,8222,1336,1,350000.00,5%,5,4,1
1337,8224,1337,6,7000000.00,22%,11,24,3
1338,8225,1338,1,400000.00,5%,5,6,2
1339,8227,1339,6,6500000.00,22%,15,17,3
1340,8230,1340,3,700000.00,10%,7,9,1
1341,8236,1341,6,9000000.00,22%,16,15,2
1342,8245,1342,5,4500000.00,20%,11,12,2
1343,8248,1343,3,1000000.00,10%,6,6,2
1344,8250,1344,2,350000.00,5%,4,5,1
1345,8261,1345,1,450000.00,5%,3,4,1
1346,8269,1346,4,1000000.00,15%,10,10,2
1347,8282,1347,6,8000000.00,22%,11,18,2
1348,8291,1348,2,250000.00,5%,6,4,1
1349,8294,1349,5,6000000.00,20%,9,10,2
1350,8305,1350,4,2500000.00,15%,6,8,2
1351,8309,1351,5,3500000.00,20%,12,12,3
1352,8312,1352,3,700000.00,10%,5,9,2
1353,8319,1353,2,500000.00,5%,4,6,2
1354,8322,1354,5,6000000.00,20%,12,14,2
1355,8326,1355,3,600000.00,10%,8,8,2
1356,8334,1356,6,8000000.00,22%,16,15,2
1357,8359,1357,6,7000000.00,22%,20,17,3
1358,8360,1358,1,300000.00,5%,5,6,1
1359,8363,1359,1,400000.00,5%,4,2,2
1360,8364,1360,2,250000.00,5%,4,4,1
1361,8378,1361,6,8000000.00,22%,16,17,3
1362,8379,1362,2,500000.00,5%,6,6,2
1363,8386,1363,6,7500000.00,22%,16,21,2
1364,8389,1364,2,500000.00,5%,3,2,2
1365,8394,1365,3,800000.00,10%,7,4,1
1366,8396,1366,1,500000.00,5%,6,2,2
1367,8401,1367,2,400000.00,5%,5,6,1
1368,8404,1368,1,350000.00,5%,6,3,2
1369,8410,1369,4,2250000.00,15%,6,9,3
1370,8424,1370,2,250000.00,5%,5,3,2
1371,8436,1371,1,500000.00,5%,3,3,1
1372,8439,1372,1,350000.00,5%,4,5,1
1373,8441,1373,3,1000000.00,10%,6,10,2
1374,8443,1374,3,700000.00,10%,6,10,2
1375,8446,1375,1,350000.00,5%,4,4,1
1376,8453,1376,6,8000000.00,22%,20,23,3
1377,8458,1377,5,3500000.00,20%,10,9,2
1378,8463,1378,5,5000000.00,20%,11,12,3
1379,8467,1379,4,2750000.00,15%,9,10,3
1380,8471,1380,3,500000.00,10%,7,8,2
1381,8479,1381,5,5000000.00,20%,8,10,2
1382,8481,1382,1,450000.00,5%,4,3,2
1383,8492,1383,3,900000.00,10%,7,10,1
1384,8494,1384,1,300000.00,5%,5,6,2
1385,8497,1385,6,7000000.00,22%,19,16,3
1386,8502,1386,2,450000.00,5%,6,4,2
1387,8522,1387,2,300000.00,5%,5,2,2
1388,8527,1388,1,300000.00,5%,5,6,1
1389,8529,1389,4,3000000.00,15%,10,8,3
1390,8542,1390,1,400000.00,5%,3,6,2
1391,8548,1391,4,1000000.00,15%,9,6,3
1392,8558,1392,3,1000000.00,10%,5,4,2
1393,8567,1393,5,6000000.00,20%,10,11,3
1394,8568,1394,6,6500000.00,22%,15,17,3
1395,8570,1395,1,350000.00,5%,5,3,2
1396,8571,1396,5,3000000.00,20%,12,12,2
1397,8572,1397,2,450000.00,5%,3,5,2
1398,8574,1398,6,9500000.00,22%,16,23,2
1399,8575,1399,4,2750000.00,15%,9,8,3
1400,8589,1400,5,3000000.00,20%,9,11,3
1401,8596,1401,2,500000.00,5%,6,4,1
1402,8601,1402,6,6500000.00,22%,18,17,3
1403,8608,1403,5,5500000.00,20%,8,14,2
1404,8609,1404,3,700000.00,10%,8,8,2
1405,8615,1405,4,3000000.00,15%,10,7,3
1406,8619,1406,3,800000.00,10%,7,9,2
1407,8628,1407,4,2000000.00,15%,8,11,2
1408,8631,1408,5,4500000.00,20%,10,13,2
1409,8632,1409,2,250000.00,5%,4,2,2
1410,8636,1410,3,800000.00,10%,6,5,2
1411,8645,1411,1,300000.00,5%,4,4,2
1412,8653,1412,2,350000.00,5%,4,3,1
1413,8656,1413,6,9000000.00,22%,16,13,4
1414,8657,1414,1,450000.00,5%,3,3,2
1415,8658,1415,3,1000000.00,10%,4,10,1
1416,8660,1416,5,5500000.00,20%,9,12,2
1417,8665,1417,1,450000.00,5%,6,6,2
1418,8674,1418,5,6000000.00,20%,11,13,2
1419,8692,1419,4,2000000.00,15%,8,8,3
1420,8714,1420,6,8000000.00,22%,18,20,2
1421,8717,1421,3,700000.00,10%,7,7,1
1422,8725,1422,2,500000.00,5%,6,6,2
1423,8727,1423,2,300000.00,5%,5,3,1
1424,8728,1424,4,2750000.00,15%,7,8,3
1425,8740,1425,5,5000000.00,20%,12,8,3
1426,8742,1426,3,700000.00,10%,5,10,1
1427,8756,1427,6,8000000.00,22%,11,14,3
1428,8762,1428,3,1000000.00,10%,8,5,1
1429,8768,1429,3,800000.00,10%,8,5,2
1430,8775,1430,2,400000.00,5%,3,3,1
1431,8776,1431,1,350000.00,5%,4,5,2
1432,8780,1432,4,2500000.00,15%,6,7,2
1433,8782,1433,1,400000.00,5%,4,2,2
1434,8786,1434,4,2000000.00,15%,10,6,3
1435,8798,1435,5,3500000.00,20%,8,13,2
1436,8800,1436,5,4000000.00,20%,10,9,3
1437,8815,1437,1,350000.00,5%,3,3,1
1438,8816,1438,1,400000.00,5%,6,6,2
1439,8818,1439,3,700000.00,10%,4,10,1
1440,8832,1440,6,8000000.00,22%,19,23,4
1441,8838,1441,1,250000.00,5%,4,5,2
1442,8839,1442,2,450000.00,5%,4,2,2
1443,8841,1443,4,1250000.00,15%,7,8,2
1444,8842,1444,1,450000.00,5%,6,5,2
1445,8844,1445,1,250000.00,5%,6,3,1
1446,8847,1446,2,400000.00,5%,4,3,1
1447,8889,1447,6,7500000.00,22%,20,20,2
1448,8900,1448,2,400000.00,5%,6,3,1
1449,8906,1449,3,600000.00,10%,7,6,1
1450,8909,1450,2,450000.00,5%,6,5,1
1451,8919,1451,2,400000.00,5%,4,4,2
1452,8925,1452,6,9500000.00,22%,13,20,4
1453,8932,1453,5,6000000.00,20%,8,11,3
1454,8933,1454,5,5500000.00,20%,12,13,3
1455,8939,1455,6,6500000.00,22%,17,14,3
1456,8940,1456,2,450000.00,5%,5,5,1
1457,8947,1457,3,1000000.00,10%,5,10,1
1458,8951,1458,2,350000.00,5%,3,4,1
1459,8957,1459,3,800000.00,10%,8,9,1
1460,8959,1460,5,4000000.00,20%,12,9,3
1461,8960,1461,6,8000000.00,22%,19,23,3
1462,8970,1462,5,5500000.00,20%,10,9,2
1463,8977,1463,3,900000.00,10%,8,10,1
1464,8984,1464,3,800000.00,10%,5,6,1
1465,8986,1465,6,10000000.00,22%,16,14,4
1466,8998,1466,5,5500000.00,20%,10,8,2
1467,9001,1467,3,1000000.00,10%,5,7,2
1468,9002,1468,1,400000.00,5%,6,5,2
1469,9013,1469,2,250000.00,5%,6,5,2
1470,9021,1470,3,600000.00,10%,8,6,2
1471,9033,1471,4,3000000.00,15%,6,6,2
1472,9041,1472,6,6500000.00,22%,14,19,3
1473,9042,1473,1,500000.00,5%,4,2,2
1474,9047,1474,3,600000.00,10%,4,10,1
1475,9050,1475,2,350000.00,5%,3,3,2
1476,9052,1476,4,1000000.00,15%,8,6,3
1477,9059,1477,4,1500000.00,15%,6,6,3
1478,9065,1478,5,6000000.00,20%,11,11,2
1479,9077,1479,2,500000.00,5%,3,4,1
1480,9079,1480,6,8000000.00,22%,20,18,2
1481,9090,1481,2,400000.00,5%,5,5,2
1482,9098,1482,5,5000000.00,20%,8,9,3
1483,9099,1483,2,250000.00,5%,5,4,2
1484,9116,1484,2,500000.00,5%,3,3,1
1485,9120,1485,6,7000000.00,22%,13,24,2
1486,9130,1486,4,1500000.00,15%,7,9,3
1487,9137,1487,4,1750000.00,15%,8,7,3
1488,9145,1488,6,8500000.00,22%,17,17,2
1489,9147,1489,4,2750000.00,15%,10,11,3
1490,9149,1490,5,5000000.00,20%,9,9,2
1491,9154,1491,6,6500000.00,22%,15,20,4
1492,9172,1492,1,350000.00,5%,3,6,2
1493,9191,1493,2,400000.00,5%,4,2,1
1494,9195,1494,6,9000000.00,22%,19,18,4
1495,9199,1495,3,600000.00,10%,4,10,2
1496,9213,1496,1,400000.00,5%,3,4,2
1497,9221,1497,5,4500000.00,20%,8,13,3
1498,9222,1498,4,2750000.00,15%,10,7,3
1499,9227,1499,1,300000.00,5%,3,4,2
1500,9228,1500,4,1000000.00,15%,6,6,3
1501,9243,1501,1,500000.00,5%,3,2,2
1502,9247,1502,1,400000.00,5%,3,6,2
1503,9251,1503,6,9500000.00,22%,10,13,4
1504,9252,1504,2,400000.00,5%,6,5,2
1505,9258,1505,1,250000.00,5%,4,2,2
1506,9264,1506,5,4000000.00,20%,8,9,2
1507,9296,1507,4,1750000.00,15%,10,8,2
1508,9297,1508,1,350000.00,5%,6,4,2
1509,9303,1509,4,2250000.00,15%,7,11,3
1510,9309,1510,2,300000.00,5%,4,6,2
1511,9318,1511,4,2000000.00,15%,8,8,2
1512,9319,1512,4,2000000.00,15%,8,11,2
1513,9320,1513,4,2250000.00,15%,8,9,3
1514,9321,1514,3,800000.00,10%,8,7,2
1515,9327,1515,6,8000000.00,22%,19,22,2
1516,9332,1516,6,7500000.00,22%,15,18,2
1517,9335,1517,3,1000000.00,10%,6,9,2
1518,9336,1518,6,8500000.00,22%,10,18,4
1519,9343,1519,6,9500000.00,22%,16,16,2
1520,9344,1520,6,8500000.00,22%,10,18,3
1521,9353,1521,3,700000.00,10%,5,8,1
1522,9355,1522,4,2250000.00,15%,6,11,3
1523,9358,1523,6,7500000.00,22%,12,15,4
1524,9364,1524,3,900000.00,10%,5,4,2
1525,9366,1525,4,1750000.00,15%,9,6,3
1526,9370,1526,2,250000.00,5%,5,6,2
1527,9371,1527,2,350000.00,5%,3,6,2
1528,9406,1528,2,500000.00,5%,3,5,2
1529,9409,1529,6,10000000.00,22%,20,13,2
1530,9411,1530,3,800000.00,10%,7,4,2
1531,9415,1531,6,9000000.00,22%,17,20,2
1532,9420,1532,6,9000000.00,22%,13,14,2
1533,9423,1533,4,3000000.00,15%,9,11,2
1534,9434,1534,4,2000000.00,15%,6,7,3
1535,9436,1535,2,500000.00,5%,6,2,2
1536,9460,1536,3,1000000.00,10%,6,5,2
1537,9461,1537,3,900000.00,10%,5,6,2
1538,9479,1538,1,500000.00,5%,4,5,1
1539,9483,1539,5,3000000.00,20%,11,10,2
1540,9490,1540,2,500000.00,5%,6,5,1
1541,9491,1541,5,3000000.00,20%,10,13,3
1542,9492,1542,3,700000.00,10%,5,5,2
1543,9500,1543,5,6000000.00,20%,9,10,2
1544,9507,1544,2,350000.00,5%,6,3,2
1545,9515,1545,5,4500000.00,20%,8,10,3
1546,9517,1546,1,250000.00,5%,5,2,2
1547,9518,1547,4,2500000.00,15%,10,11,3
1548,9523,1548,6,8500000.00,22%,15,16,2
1549,9528,1549,1,400000.00,5%,5,5,1
1550,9530,1550,2,400000.00,5%,4,6,1
1551,9535,1551,6,10000000.00,22%,11,18,4
1552,9544,1552,5,6000000.00,20%,8,8,3
1553,9548,1553,1,300000.00,5%,4,5,1
1554,9552,1554,6,8500000.00,22%,20,19,3
1555,9572,1555,6,7000000.00,22%,12,12,2
1556,9575,1556,4,2250000.00,15%,10,11,2
1557,9581,1557,2,250000.00,5%,6,4,2
1558,9596,1558,4,2500000.00,15%,6,8,2
1559,9599,1559,3,1000000.00,10%,6,9,2
1560,9600,1560,3,900000.00,10%,6,10,1
1561,9610,1561,3,600000.00,10%,8,8,1
1562,9616,1562,2,350000.00,5%,5,3,2
1563,9619,1563,2,500000.00,5%,3,6,1
1564,9624,1564,2,400000.00,5%,6,4,1
1565,9627,1565,4,1000000.00,15%,10,10,3
1566,9630,1566,1,350000.00,5%,4,3,1
1567,9634,1567,2,300000.00,5%,4,6,1
1568,9635,1568,3,500000.00,10%,7,6,2
1569,9650,1569,6,6500000.00,22%,15,14,2
1570,9659,1570,1,250000.00,5%,3,6,2
1571,9663,1571,5,4000000.00,20%,9,8,3
1572,9665,1572,3,600000.00,10%,7,4,2
1573,9671,1573,6,9500000.00,22%,19,20,3
1574,9683,1574,1,400000.00,5%,4,2,1
1575,9686,1575,2,300000.00,5%,3,4,1
1576,9693,1576,5,5000000.00,20%,9,13,2
1577,9694,1577,6,9500000.00,22%,13,21,4
1578,9698,1578,4,2500000.00,15%,9,8,3
1579,9705,1579,4,2500000.00,15%,8,9,3
1580,9712,1580,6,6500000.00,22%,13,23,2
1581,9721,1581,6,8500000.00,22%,12,13,2
1582,9722,1582,5,3000000.00,20%,12,9,3
1583,9723,1583,5,5000000.00,20%,8,11,3
1584,9726,1584,1,300000.00,5%,5,2,1
1585,9729,1585,6,6500000.00,22%,19,18,3
1586,9738,1586,3,700000.00,10%,7,10,2
1587,9739,1587,5,6000000.00,20%,8,13,2
1588,9740,1588,6,8000000.00,22%,16,18,4
1589,9746,1589,2,500000.00,5%,3,6,2
1590,9747,1590,5,6000000.00,20%,10,11,3
1591,9748,1591,5,3000000.00,20%,8,9,2
1592,9752,1592,4,2750000.00,15%,10,6,3
1593,9754,1593,1,500000.00,5%,4,2,2
1594,9757,1594,3,1000000.00,10%,5,10,1
1595,9762,1595,4,1000000.00,15%,10,10,2
1596,9773,1596,2,400000.00,5%,3,6,2
1597,9774,1597,5,3000000.00,20%,10,14,2
1598,9775,1598,1,400000.00,5%,5,4,2
1599,9791,1599,2,350000.00,5%,6,2,2
1600,9797,1600,5,5000000.00,20%,11,10,2
1601,9806,1601,5,4500000.00,20%,9,8,2
1602,9810,1602,2,400000.00,5%,3,6,2
1603,9813,1603,4,2250000.00,15%,7,9,2
1604,9819,1604,4,2500000.00,15%,10,8,2
1605,9823,1605,6,8000000.00,22%,20,19,2
1606,9830,1606,6,10000000.00,22%,18,15,2
1607,9836,1607,1,400000.00,5%,6,5,2
1608,9840,1608,3,900000.00,10%,6,9,2
1609,9843,1609,6,8000000.00,22%,17,15,4
1610,9848,1610,6,7000000.00,22%,10,14,2
1611,9859,1611,5,5000000.00,20%,9,10,3
1612,9876,1612,4,1250000.00,15%,7,11,2
1613,9899,1613,1,250000.00,5%,3,5,1
1614,9908,1614,6,7000000.00,22%,11,20,3
1615,9909,1615,1,250000.00,5%,3,2,2
1616,9911,1616,2,400000.00,5%,3,3,1
1617,9915,1617,2,350000.00,5%,3,5,1
1618,9922,1618,1,400000.00,5%,6,3,2
1619,9924,1619,4,2500000.00,15%,9,10,2
1620,9925,1620,5,4500000.00,20%,8,13,3
1621,9940,1621,2,350000.00,5%,6,2,2
1622,9941,1622,4,1750000.00,15%,6,9,3
1623,9942,1623,5,4000000.00,20%,10,10,3
1624,9953,1624,1,350000.00,5%,4,4,2
1625,9955,1625,1,400000.00,5%,6,4,1
1626,9959,1626,1,300000.00,5%,5,6,2
1627,9972,1627,2,300000.00,5%,6,2,2
1628,9977,1628,4,2500000.00,15%,6,11,2
1629,9979,1629,5,3000000.00,20%,12,11,3
1630,9986,1630,3,600000.00,10%,7,8,2
1631,9996,1631,6,9500000.00,22%,20,18,2
1632,9998,1632,4,1750000.00,15%,8,7,3
1633,10004,1633,6,7000000.00,22%,10,15,4
1634,10009,1634,2,300000.00,5%,5,3,2
1635,10016,1635,4,1500000.00,15%,8,7,2
1636,10030,1636,1,400000.00,5%,4,2,1
1637,10043,1637,3,800000.00,10%,5,8,1
1638,10049,1638,6,10000000.00,22%,14,15,2
1639,10070,1639,2,500000.00,5%,4,3,2
1640,10072,1640,3,1000000.00,10%,4,9,1
1641,10080,1641,1,500000.00,5%,3,6,1
1642,10082,1642,4,2250000.00,15%,9,7,2
1643,10083,1643,3,500000.00,10%,4,7,1
1644,10089,1644,3,600000.00,10%,6,6,1
1645,10098,1645,3,600000.00,10%,4,8,1
1646,10109,1646,1,400000.00,5%,4,3,1
1647,10117,1647,5,3500000.00,20%,11,14,2
1648,10118,1648,4,2500000.00,15%,8,6,2
1649,10120,1649,6,6500000.00,22%,15,17,4
1650,10131,1650,4,2000000.00,15%,6,9,2
1651,10136,1651,1,350000.00,5%,6,6,1
1652,10141,1652,5,5000000.00,20%,10,10,2
1653,10144,1653,6,9000000.00,22%,17,16,4
1654,10151,1654,3,800000.00,10%,5,6,1
1655,10153,1655,6,7000000.00,22%,12,20,2
1656,10161,1656,5,5500000.00,20%,9,8,3
1657,10163,1657,6,7000000.00,22%,14,13,2
1658,10170,1658,4,2750000.00,15%,6,11,3
1659,10171,1659,6,7500000.00,22%,11,13,2
1660,10191,1660,3,800000.00,10%,4,5,1
1661,10193,1661,4,1750000.00,15%,9,9,3
1662,10209,1662,2,250000.00,5%,4,5,2
1663,10211,1663,1,450000.00,5%,4,3,2
1664,10213,1664,6,8500000.00,22%,10,23,2
1665,10223,1665,4,2500000.00,15%,9,9,3
1666,10224,1666,2,450000.00,5%,4,3,2
1667,10228,1667,5,4000000.00,20%,12,11,3
1668,10250,1668,6,7000000.00,22%,16,13,2
1669,10261,1669,3,900000.00,10%,5,5,2
1670,10262,1670,4,1750000.00,15%,9,8,3
1671,10268,1671,2,300000.00,5%,5,4,1
1672,10272,1672,6,6500000.00,22%,20,19,4
1673,10275,1673,5,6000000.00,20%,10,8,2
1674,10281,1674,2,450000.00,5%,4,2,2
1675,10285,1675,1,400000.00,5%,4,4,2
1676,10287,1676,5,4500000.00,20%,9,12,3
1677,10300,1677,6,9000000.00,22%,13,22,3
1678,10317,1678,2,500000.00,5%,5,3,2
1679,10319,1679,6,9500000.00,22%,10,21,3
1680,10324,1680,4,2000000.00,15%,6,7,3
1681,10326,1681,3,600000.00,10%,6,10,2
1682,10329,1682,1,500000.00,5%,5,2,1
1683,10336,1683,2,400000.00,5%,5,5,2
1684,10338,1684,1,350000.00,5%,3,4,1
1685,10345,1685,3,800000.00,10%,7,6,1
1686,10352,1686,6,8500000.00,22%,20,24,3
1687,10353,1687,3,800000.00,10%,6,9,2
1688,10362,1688,6,8500000.00,22%,18,15,4
1689,10368,1689,1,300000.00,5%,3,6,1
1690,10372,1690,4,1250000.00,15%,8,6,3
1691,10376,1691,6,7500000.00,22%,11,12,2
1692,10377,1692,2,500000.00,5%,5,6,2
1693,10383,1693,2,350000.00,5%,6,4,1
1694,10387,1694,5,5500000.00,20%,10,8,2
1695,10389,1695,4,2500000.00,15%,10,11,2
1696,10401,1696,3,900000.00,10%,6,4,1
1697,10425,1697,5,5000000.00,20%,11,10,3
1698,10428,1698,4,3000000.00,15%,10,11,2
1699,10431,1699,1,450000.00,5%,6,3,1
1700,10452,1700,2,400000.00,5%,5,2,1
1701,10456,1701,5,4000000.00,20%,12,14,2
1702,10463,1702,3,700000.00,10%,6,6,1
1703,10466,1703,3,700000.00,10%,8,8,2
1704,10468,1704,2,400000.00,5%,4,3,2
1705,10469,1705,6,8000000.00,22%,19,21,4
1706,10477,1706,6,7000000.00,22%,11,18,4
1707,10486,1707,5,5500000.00,20%,8,12,2
1708,10490,1708,2,400000.00,5%,6,6,2
1709,10498,1709,5,6000000.00,20%,12,14,2
1710,10506,1710,3,800000.00,10%,5,5,1
1711,10516,1711,3,700000.00,10%,6,4,1
1712,10523,1712,5,5000000.00,20%,9,9,3
1713,10527,1713,1,250000.00,5%,5,4,2
1714,10532,1714,6,8500000.00,22%,13,24,3
1715,10535,1715,6,9500000.00,22%,17,12,3
1716,10546,1716,5,3000000.00,20%,11,14,3
1717,10547,1717,2,450000.00,5%,3,6,2
1718,10555,1718,3,500000.00,10%,4,7,1
1719,10561,1719,1,350000.00,5%,3,4,2
1720,10563,1720,5,5500000.00,20%,9,10,2
1721,10572,1721,4,1750000.00,15%,9,11,3
1722,10600,1722,3,700000.00,10%,8,7,2
1723,10604,1723,3,1000000.00,10%,8,7,1
1724,10623,1724,3,700000.00,10%,8,7,1
1725,10624,1725,3,800000.00,10%,8,6,2
1726,10625,1726,4,1500000.00,15%,10,7,2
1727,10628,1727,1,300000.00,5%,5,6,2
1728,10629,1728,1,400000.00,5%,6,5,2
1729,10632,1729,1,500000.00,5%,5,3,1
1730,10640,1730,3,700000.00,10%,4,7,1
1731,10673,1731,6,8500000.00,22%,10,12,2
1732,10674,1732,6,8000000.00,22%,15,19,3
1733,10678,1733,4,2500000.00,15%,6,10,2
1734,10679,1734,4,3000000.00,15%,10,6,3
1735,10682,1735,6,8500000.00,22%,15,21,2
1736,10704,1736,5,5000000.00,20%,8,12,2
1737,10718,1737,3,1000000.00,10%,7,9,1
1738,10722,1738,4,1750000.00,15%,6,10,2
1739,10729,1739,5,3500000.00,20%,8,12,3
1740,10748,1740,3,600000.00,10%,8,5,1
1741,10761,1741,6,6500000.00,22%,12,14,4
1742,10769,1742,1,450000.00,5%,6,5,1
1743,10770,1743,4,2000000.00,15%,8,10,2
1744,10776,1744,1,250000.00,5%,6,2,2
1745,10780,1745,5,3000000.00,20%,9,11,3
1746,10782,1746,2,400000.00,5%,6,5,1
1747,10788,1747,2,350000.00,5%,6,3,2
1748,10794,1748,2,450000.00,5%,5,4,1
1749,10801,1749,3,500000.00,10%,5,5,1
1750,10802,1750,6,6500000.00,22%,10,23,2
1751,10809,1751,3,600000.00,10%,6,4,2
1752,10817,1752,3,900000.00,10%,7,10,1
1753,10823,1753,4,2500000.00,15%,9,8,2
1754,10842,1754,5,6000000.00,20%,9,13,2
1755,10864,1755,5,4000000.00,20%,9,13,3
1756,10874,1756,6,7500000.00,22%,13,15,3
1757,10882,1757,4,2750000.00,15%,6,7,2
1758,10883,1758,2,300000.00,5%,3,3,2
1759,10884,1759,2,400000.00,5%,3,3,2
1760,10889,1760,5,3000000.00,20%,10,8,3
1761,10895,1761,3,600000.00,10%,5,10,2
1762,10897,1762,4,1750000.00,15%,7,9,3
1763,10911,1763,4,2000000.00,15%,9,10,3
1764,10917,1764,6,8500000.00,22%,12,21,3
1765,10929,1765,5,6000000.00,20%,11,14,2
1766,10932,1766,6,7500000.00,22%,13,19,4
1767,10938,1767,3,500000.00,10%,4,4,2
1768,10939,1768,1,250000.00,5%,3,5,1
1769,10949,1769,2,500000.00,5%,3,6,1
1770,10952,1770,6,10000000.00,22%,14,14,4
1771,10954,1771,2,500000.00,5%,5,5,2
1772,10956,1772,2,350000.00,5%,3,6,1
1773,10961,1773,4,2000000.00,15%,10,7,2
1774,10965,1774,4,1500000.00,15%,8,7,3
1775,10967,1775,4,2000000.00,15%,8,6,2
1776,10975,1776,6,7500000.00,22%,18,18,4
1777,10976,1777,4,1000000.00,15%,9,8,3
1778,10983,1778,4,3000000.00,15%,6,7,3
1779,10990,1779,1,350000.00,5%,3,2,1
1780,10994,1780,3,600000.00,10%,8,9,2
1781,10995,1781,6,6500000.00,22%,16,23,4
1782,11005,1782,4,2000000.00,15%,6,8,3
1783,11009,1783,2,400000.00,5%,4,2,2
1784,11010,1784,1,350000.00,5%,6,4,2
1785,11013,1785,1,400000.00,5%,4,2,1
1786,11019,1786,3,500000.00,10%,6,7,1
1787,11030,1787,4,2000000.00,15%,8,10,3
1788,11031,1788,5,3000000.00,20%,11,12,3
1789,11035,1789,2,350000.00,5%,4,6,1
1790,11039,1790,5,3500000.00,20%,8,10,2
1791,11041,1791,5,6000000.00,20%,10,14,3
1792,11047,1792,6,8000000.00,22%,10,22,3
1793,11049,1793,2,300000.00,5%,6,5,2
1794,11051,1794,1,400000.00,5%,6,4,1
1795,11052,1795,2,500000.00,5%,6,3,1
1796,11053,1796,1,250000.00,5%,6,2,1
1797,11062,1797,6,7500000.00,22%,18,20,3
1798,11064,1798,6,9500000.00,22%,11,22,3
1799,11077,1799,2,450000.00,5%,5,2,2
1800,11081,1800,5,4000000.00,20%,8,14,2
1801,11092,1801,4,3000000.00,15%,7,8,3
1802,11104,1802,1,450000.00,5%,5,3,1
1803,11108,1803,5,4500000.00,20%,9,8,3
1804,11111,1804,3,900000.00,10%,7,7,2
1805,11115,1805,1,250000.00,5%,3,5,1
1806,11125,1806,5,4500000.00,20%,8,13,2
1807,11126,1807,4,1250000.00,15%,8,8,2
1808,11128,1808,1,250000.00,5%,4,2,2
1809,11142,1809,6,6500000.00,22%,18,12,3
1810,11144,1810,2,300000.00,5%,3,3,2
1811,11154,1811,5,5500000.00,20%,12,14,3
1812,11160,1812,2,450000.00,5%,4,2,2
1813,11173,1813,3,500000.00,10%,5,6,2
1814,11178,1814,3,500000.00,10%,4,6,1
1815,11195,1815,4,1500000.00,15%,6,9,3
1816,11210,1816,5,5500000.00,20%,11,14,3
1817,11217,1817,4,3000000.00,15%,7,8,2
1818,11220,1818,1,300000.00,5%,3,2,2
1819,11227,1819,1,400000.00,5%,5,5,1
1820,11240,1820,2,400000.00,5%,5,4,1
