945,4437,48,1000000.00,No
946,4438,46,3600000.00,No
947,4440,26,1300000.00,No
948,4447,50,4600000.00,No
949,4456,11,4600000.00,No
950,4457,21,2100000.00,Si
951,4458,39,3700000.00,Si
952,4462,36,600000.00,No
953,4478,15,1500000.00,No
954,4488,4,4200000.00,Si
955,4491,41,3800000.00,Si
956,4493,23,900000.00,No
957,4496,1,4100000.00,Si
958,4501,1,3100000.00,No
959,4502,49,2300000.00,Si
960,4509,51,3600000.00,No
961,4512,45,4400000.00,No
962,4516,41,3800000.00,No
963,4519,8,1200000.00,No
964,4541,45,3900000.00,No
965,4542,8,3200000.00,No
966,4545,14,1900000.00,No
967,4547,24,2800000.00,No
968,4551,30,3500000.00,No
969,4552,46,2300000.00,No
970,4554,12,4800000.00,No
971,4573,31,2100000.00,No
972,4575,17,1600000.00,No
973,4582,47,1800000.00,Si
974,4586,49,4200000.00,No
975,4588,51,3200000.00,Si
976,4603,17,1200000.00,No
977,4606,25,2000000.00,No
978,4609,17,3700000.00,No
979,4615,18,700000.00,No
980,4620,7,5000000.00,Si
981,4621,34,3700000.00,No
982,4622,34,1200000.00,No
983,4625,30,4400000.00,No
984,4636,45,3300000.00,Si
985,4637,28,1700000.00,Si
986,4641,33,1500000.00,No
987,4645,14,3400000.00,No
988,4648,34,5000000.00,No
989,4649,18,4500000.00,No
990,4652,35,3200000.00,No
991,4654,37,2100000.00,No
992,4658,46,4500000.00,No
993,4665,20,4600000.00,No
994,4666,52,2200000.00,No
995,4670,51,2600000.00,No
996,4681,17,800000.00,No
997,4682,44,5000000.00,No
998,4685,43,4500000.00,No
999,4686,41,900000.00,No
1000,4693,35,3400000.00,No
1001,4694,42,2100000.00,No
1002,4701,47,3000000.00,No
1003,4702,45,2600000.00,No
1004,4703,2,1100000.00,No
1005,4708,29,1600000.00,No
1006,4712,48,1600000.00,No
1007,4713,47,1200000.00,No
1008,4716,51,2400000.00,No
1009,4723,30,2800000.00,No
1010,4724,8,3800000.00,No
1011,4728,36,1200000.00,Si
1012,4738,27,2900000.00,No
1013,4739,32,2300000.00,No
1014,4743,20,3100000.00,No
1015,4750,19,4700000.00,Si
1016,4761,10,4300000.00,Si
1017,4764,23,1800000.00,No
1018,4772,50,1600000.00,Si
1019,4776,22,1900000.00,Si
1020,4781,40,3100000.00,No
1021,4788,30,1700000.00,No
1022,4790,42,4300000.00,No
1023,4794,9,2500000.00,No
1024,4803,42,800000.00,No
1025,4804,8,3600000.00,No
1026,4805,52,800000.00,Si
1027,4808,27,3500000.00,No
1028,4814,2,3200000.00,Si
1029,4817,33,900000.00,No
1030,4819,12,1700000.00,No
1031,4820,16,5000000.00,No
1032,4821,5,2900000.00,Si
1033,4822,50,4500000.00,No
1034,4827,14,4700000.00,No
1035,4832,29,3800000.00,Si
1036,4833,48,700000.00,No
1037,4834,39,3100000.00,No
1038,4835,45,1600000.00,Si
1039,4842,50,4900000.00,No
1040,4843,17,1000000.00,Si
1041,4850,45,4200000.00,No
1042,4855,4,2400000.00,No
1043,4857,30,800000.00,No
1044,4859,42,1700000.00,No
1045,4861,31,4600000.00,No
1046,4870,38,2000000.00,No
1047,4878,8,3700000.00,No
1048,4879,38,1600000.00,No
1049,4886,47,900000.00,No
1050,4887,33,900000.00,No
1051,4888,22,3300000.00,No
1052,4894,38,1500000.00,No
1053,4895,20,2000000.00,No
1054,4897,17,1800000.00,Si
1055,4898,25,500000.00,No
1056,4905,42,1900000.00,No
1057,4907,8,2600000.00,No
1058,4908,27,2100000.00,No
1059,4909,29,2200000.00,No
1060,4913,26,1300000.00,No
1061,4914,16,4000000.00,No
1062,4916,25,3700000.00,Si
1063,4917,2,1100000.00,No
1064,4918,1,2700000.00,No
1065,4921,48,2800000.00,No
1066,4927,48,1100000.00,No
1067,4933,50,3200000.00,No
1068,4935,7,3700000.00,No
1069,4937,36,4500000.00,Si
1070,4938,28,3600000.00,No
1071,4939,44,700000.00,No
1072,4941,42,1600000.00,Si
1073,4951,10,2400000.00,No
1074,4959,8,2700000.00,No
1075,4969,15,2900000.00,Si
1076,4973,33,2800000.00,No
1077,4976,40,2700000.00,Si
1078,4977,31,4600000.00,No
1079,4978,6,3800000.00,Si
1080,4981,48,3000000.00,Si
1081,4991,10,3700000.00,No
1082,4996,7,4700000.00,No
1083,4997,1,1800000.00,No
1084,5003,6,4400000.00,No
1085,5005,23,3300000.00,No
1086,5011,8,4300000.00,No
1087,5016,39,2700000.00,No
1088,5022,32,2000000.00,Si
1089,5023,25,4500000.00,No
1090,5024,29,900000.00,No
1091,5027,30,2300000.00,No
1092,5032,44,900000.00,No
1093,5034,8,2800000.00,Si
1094,5045,1,4000000.00,No
1095,5047,52,2300000.00,No
1096,5051,42,3300000.00,No
1097,5053,24,3800000.00,No
1098,5067,25,2000000.00,No
1099,5071,30,3600000.00,No
1100,5075,43,900000.00,No
1101,5082,40,2000000.00,Si
1102,5089,40,3100000.00,No
1103,5099,27,3700000.00,No
1104,5103,2,1400000.00,No
1105,5106,44,2100000.00,No
1106,5107,27,3800000.00,No
1107,5110,7,900000.00,No
1108,5116,18,1300000.00,Si
1109,5117,18,4200000.00,No
1110,5120,20,2800000.00,No
1111,5124,23,2300000.00,No
1112,5131,26,900000.00,No
1113,5132,21,3500000.00,No
1114,5133,19,3900000.00,No
1115,5139,5,1000000.00,Si
1116,5142,47,3000000.00,No
1117,5146,3,4100000.00,No
1118,5150,11,1500000.00,No
1119,5151,20,1200000.00,No
1120,5152,3,2500000.00,No
1121,5159,16,3300000.00,Si
1122,5163,16,3000000.00,No
1123,5166,34,4800000.00,No
1124,5171,29,2200000.00,No
1125,5173,14,4500000.00,No
1126,5175,32,500000.00,Si
1127,5177,41,2800000.00,Si
1128,5178,36,2000000.00,No
1129,5185,32,4200000.00,No
1130,5197,6,4000000.00,Si
1131,5199,10,1000000.00,No
1132,5202,13,3600000.00,No
1133,5211,53,1300000.00,No
1134,5212,29,3300000.00,No
1135,5214,25,3700000.00,No
1136,5215,47,2600000.00,No
1137,5223,2,1100000.00,Si
1138,5231,39,2800000.00,No
1139,5250,28,500000.00,No
1140,5254,45,3100000.00,Si
1141,5256,30,1300000.00,No
1142,5263,41,4000000.00,No
1143,5266,15,3300000.00,No
1144,5269,42,3600000.00,No
1145,5271,47,3700000.00,No
1146,5272,13,3600000.00,No
1147,5273,37,700000.00,No
1148,5274,29,2500000.00,No
1149,5278,50,3900000.00,Si
1150,5279,21,3700000.00,No
1151,5289,3,3500000.00,No
1152,5298,31,2400000.00,No
1153,5299,51,3000000.00,No
1154,5305,1,2300000.00,Si
1155,5307,22,2400000.00,No
1156,5310,49,2700000.00,No
1157,5313,50,500000.00,No
1158,5315,34,3100000.00,No
1159,5318,16,1800000.00,No
1160,5324,20,4100000.00,No
1161,5342,45,4800000.00,No
1162,5349,1,2900000.00,No
1163,5354,23,4700000.00,No
1164,5357,28,1300000.00,No
1165,5360,22,3200000.00,Si
1166,5368,43,1500000.00,Si
1167,5369,50,3600000.00,No
1168,5370,38,2800000.00,No
1169,5373,47,1800000.00,No
1170,5374,49,500000.00,No
1171,5387,16,1500000.00,No
1172,5388,41,3100000.00,Si
1173,5389,9,600000.00,No
1174,5391,31,3200000.00,No
1175,5392,22,2500000.00,No
1176,5403,25,3400000.00,No
1177,5404,1,3700000.00,No
1178,5405,52,800000.00,Si
1179,5406,2,4300000.00,No
1180,5409,30,2900000.00,No
1181,5422,7,4600000.00,No
1182,5425,26,1900000.00,No
1183,5429,20,1000000.00,No
1184,5437,41,3000000.00,No
1185,5438,26,4500000.00,No
1186,5440,2,700000.00,Si
1187,5444,13,3600000.00,Si
1188,5445,4,3600000.00,No
1189,5446,46,2800000.00,No
1190,5449,42,2000000.00,No
1191,5452,30,2300000.00,No
1192,5454,9,3100000.00,No
1193,5459,51,1400000.00,No
1194,5460,30,3600000.00,No
1195,5461,18,2900000.00,No
1196,5463,16,1300000.00,No
1197,5466,10,1000000.00,No
1198,5482,2,4100000.00,No
1199,5488,29,2100000.00,No
1200,5491,22,3400000.00,No
1201,5500,8,4000000.00,Si
1202,5503,23,3700000.00,No
1203,5521,41,2600000.00,No
1204,5527,51,2300000.00,No
1205,5534,8,3200000.00,No
1206,5542,42,3700000.00,No
1207,5544,24,1500000.00,Si
1208,5545,40,500000.00,No
1209,5548,42,1600000.00,No
1210,5549,23,4600000.00,No
1211,5568,40,4700000.00,No
1212,5569,6,1700000.00,No
1213,5573,11,4100000.00,No
1214,5577,44,3900000.00,No
1215,5582,18,4900000.00,No
1216,5583,50,4300000.00,No
1217,5584,20,3600000.00,No
1218,5587,6,1500000.00,No
1219,5589,46,2000000.00,Si
1220,5595,38,2300000.00,Si
1221,5597,35,2100000.00,Si
1222,5598,52,1200000.00,No
1223,5601,36,2200000.00,Si
1224,5605,25,2000000.00,No
1225,5606,30,3400000.00,Si
1226,5609,34,4000000.00,No
1227,5611,48,3100000.00,No
1228,5617,39,3400000.00,No
1229,5618,43,800000.00,No
1230,5619,11,2000000.00,No
1231,5631,11,900000.00,No
1232,5633,52,3300000.00,No
1233,5636,41,1800000.00,No
1234,5638,6,5000000.00,No
1235,5639,26,900000.00,No
1236,5641,21,1500000.00,No
1237,5652,14,900000.00,Si
1238,5653,5,4100000.00,Si
1239,5672,20,4900000.00,No
1240,5679,47,1300000.00,No
1241,5681,43,4400000.00,No
1242,5685,8,1200000.00,No
1243,5688,52,2800000.00,No
1244,5693,3,800000.00,No
1245,5698,11,4400000.00,No
1246,5703,27,1400000.00,No
1247,5709,2,1400000.00,No
1248,5713,49,2100000.00,No
1249,5717,53,1400000.00,No
1250,5718,50,1300000.00,No
1251,5719,36,1300000.00,No
1252,5725,33,700000.00,Si
1253,5729,25,3700000.00,No
1254,5736,11,1100000.00,No
1255,5743,34,2300000.00,Si
1256,5745,12,4800000.00,Si
1257,5748,25,2000000.00,No
1258,5750,13,900000.00,No
1259,5752,18,4100000.00,No
1260,5753,40,3200000.00,No
1261,5754,12,4000000.00,No
1262,5758,32,4600000.00,No
1263,5767,15,4100000.00,Si
1264,5782,20,2500000.00,No
1265,5783,50,1900000.00,No
1266,5790,21,2400000.00,No
1267,5795,8,1500000.00,No
1268,5796,8,2300000.00,No
1269,5815,22,900000.00,No
1270,5816,32,500000.00,No
1271,5821,26,1400000.00,No
1272,5828,38,3400000.00,No
1273,5829,11,2500000.00,No
1274,5833,45,2700000.00,No
1275,5839,1,1400000.00,No
1276,5840,12,4400000.00,No
1277,5841,36,2700000.00,Si
1278,5846,40,2200000.00,No
1279,5848,13,4500000.00,No
1280,5850,4,4400000.00,No
1281,5851,46,3400000.00,No
1282,5854,6,1700000.00,No
1283,5857,49,800000.00,No
1284,5862,3,700000.00,No
1285,5864,20,3200000.00,No
1286,5869,35,4800000.00,Si
1287,5871,28,4300000.00,Si
1288,5872,45,2800000.00,No
1289,5878,36,600000.00,No
1290,5879,40,3500000.00,No
1291,5884,13,2600000.00,No
1292,5885,20,1400000.00,No
1293,5894,17,2900000.00,Si
1294,5895,23,2600000.00,Si
1295,5896,11,4300000.00,No
1296,5900,14,1400000.00,No
1297,5901,8,3800000.00,No
1298,5908,25,800000.00,No
1299,5915,36,2100000.00,No
1300,5917,22,4800000.00,Si
1301,5929,31,3300000.00,No
1302,5937,8,1100000.00,No
1303,5948,12,1900000.00,Si
1304,5949,27,1100000.00,Si
1305,5952,20,1200000.00,No
1306,5953,5,900000.00,No
1307,5957,39,1200000.00,No
1308,5965,44,2800000.00,No
1309,5969,34,600000.00,No
1310,5975,12,1200000.00,No
1311,5985,50,3400000.00,No
1312,5986,1,1000000.00,Si
1313,6015,14,3500000.00,No
1314,6016,17,3200000.00,No
1315,6021,12,4700000.00,No
1316,6022,53,1200000.00,No
1317,6023,13,4800000.00,Si
1318,6028,46,1900000.00,No
1319,6039,44,3800000.00,No
1320,6045,13,1200000.00,No
1321,6048,31,4000000.00,No
1322,6049,27,3200000.00,No
1323,6051,38,3700000.00,Si
1324,6054,36,3900000.00,No
1325,6059,24,5000000.00,Si
1326,6063,31,2700000.00,No
1327,6071,37,2000000.00,No
1328,6073,39,2500000.00,No
1329,6082,47,3000000.00,Si
1330,6087,36,2400000.00,Si
1331,6094,30,2400000.00,No
1332,6098,30,3900000.00,No
1333,6099,36,2800000.00,No
1334,6105,32,500000.00,No
1335,6108,37,3100000.00,Si
1336,6112,41,1100000.00,Si
1337,6120,25,2900000.00,No
1338,6121,47,4300000.00,Si
1339,6125,50,1100000.00,Si
1340,6126,46,4200000.00,No
1341,6129,28,3500000.00,No
1342,6133,29,4800000.00,No
1343,6134,37,3500000.00,No
1344,6145,2,3500000.00,No
1345,6148,48,2900000.00,No
1346,6157,3,4600000.00,No
1347,6162,15,3400000.00,No
1348,6164,45,3700000.00,No
1349,6171,50,1000000.00,No
1350,6182,52,1900000.00,No
1351,6190,50,500000.00,No
1352,6196,35,600000.00,No
1353,6199,35,4100000.00,No
1354,6201,42,2400000.00,No
1355,6205,48,700000.00,Si
1356,6206,21,3900000.00,No
1357,6208,16,1400000.00,Si
1358,6209,38,4100000.00,No
1359,6217,8,3900000.00,No
1360,6219,40,1600000.00,Si
1361,6223,26,5000000.00,No
1362,6225,53,4000000.00,Si
1363,6228,10,2000000.00,No
1364,6232,16,4800000.00,No
1365,6242,45,1400000.00,No
1366,6252,41,2500000.00,No
1367,6255,10,1500000.00,Si
1368,6257,42,4800000.00,No
1369,6259,29,2300000.00,No
1370,6265,30,3200000.00,No
1371,6268,37,1400000.00,No
1372,6269,29,3900000.00,No
1373,6270,46,2000000.00,No
1374,6272,22,4600000.00,Si
1375,6273,17,1100000.00,Si
1376,6278,46,4200000.00,Si
1377,6283,28,3700000.00,No
1378,6284,14,2700000.00,No
1379,6286,44,4600000.00,No
1380,6289,25,800000.00,No
1381,6292,24,1900000.00,No
1382,6293,13,4800000.00,No
1383,6297,7,4600000.00,No
1384,6305,36,3900000.00,Si
1385,6307,21,2300000.00,No
1386,6312,16,600000.00,No
1387,6323,41,1600000.00,No
1388,6325,41,3600000.00,No
1389,6327,36,1100000.00,No
1390,6338,26,3900000.00,No
1391,6347,4,800000.00,Si
1392,6348,32,2800000.00,No
1393,6354,47,3700000.00,No
1394,6363,27,4700000.00,No
1395,6368,17,1600000.00,Si
1396,6369,52,3000000.00,Si
1397,6378,25,1700000.00,Si
1398,6382,1,4700000.00,No
1399,6388,47,1900000.00,No
1400,6391,39,3600000.00,No
1401,6394,49,1600000.00,No
1402,6400,30,3300000.00,No
1403,6407,40,2800000.00,Si
1404,6408,27,3400000.00,No
1405,6410,20,4500000.00,No
1406,6412,37,2500000.00,No
1407,6421,49,5000000.00,Si
1408,6423,17,800000.00,No
1409,6428,26,4100000.00,No
1410,6432,23,1000000.00,No
1411,6433,52,1900000.00,No
1412,6442,36,2400000.00,No
1413,6443,16,3600000.00,No
1414,6445,33,4900000.00,No
1415,6449,43,2900000.00,No
1416,6452,52,3400000.00,No
1417,6458,38,2100000.00,Si
1418,6461,25,3300000.00,No
1419,6463,44,4600000.00,No
1420,6475,31,2800000.00,No
1421,6482,39,2300000.00,No
1422,6487,46,3600000.00,No
1423,6496,20,4500000.00,No
1424,6497,49,4300000.00,No
1425,6502,33,1500000.00,Si
1426,6503,26,4600000.00,No
1427,6509,30,2800000.00,Si
1428,6514,48,1200000.00,No
1429,6521,24,3500000.00,Si
1430,6535,5,4400000.00,No
1431,6538,30,3100000.00,No
1432,6543,9,1800000.00,No
1433,6546,42,2100000.00,Si
1434,6551,3,1700000.00,No
1435,6552,29,4900000.00,No
1436,6553,34,800000.00,No
1437,6558,23,3700000.00,No
1438,6559,41,2400000.00,No
1439,6561,18,1300000.00,No
1440,6569,45,3900000.00,Si
1441,6574,33,800000.00,No
1442,6577,52,5000000.00,No
1443,6581,51,3600000.00,No
1444,6585,9,3600000.00,No
1445,6591,18,3900000.00,No
1446,6592,10,3000000.00,No
1447,6597,16,1600000.00,No
1448,6605,6,1400000.00,No
1449,6610,19,1800000.00,No
1450,6617,15,2100000.00,No
1451,6619,40,1900000.00,No
1452,6620,26,3300000.00,No
1453,6621,30,2300000.00,Si
1454,6624,10,1800000.00,No
1455,6628,50,2900000.00,No
1456,6629,29,3400000.00,Si
1457,6633,12,4700000.00,No
1458,6635,36,1700000.00,No
1459,6638,2,4400000.00,No
1460,6646,52,600000.00,No
1461,6659,19,600000.00,No
1462,6661,45,800000.00,No
1463,6663,21,4200000.00,No
1464,6684,34,2400000.00,No
1465,6688,22,1000000.00,No
1466,6690,29,3100000.00,No
1467,6702,39,3600000.00,No
1468,6706,2,1400000.00,No
1469,6708,37,2900000.00,No
1470,6717,33,3300000.00,Si
1471,6718,28,600000.00,No
1472,6719,2,1300000.00,No
1473,6721,44,3100000.00,No
1474,6723,7,2700000.00,No
1475,6727,14,2200000.00,No
1476,6728,51,3100000.00,No
1477,6737,35,3500000.00,No
1478,6739,23,3700000.00,No
1479,6750,16,3900000.00,No
1480,6754,7,4800000.00,Si
1481,6759,51,4300000.00,Si
1482,6763,13,4600000.00,No
1483,6772,45,4500000.00,No
1484,6774,14,2400000.00,No
1485,6778,47,3000000.00,Si
1486,6782,10,2200000.00,No
1487,6785,20,5000000.00,No
1488,6786,3,2200000.00,No
1489,6792,51,1400000.00,Si
1490,6794,48,3200000.00,No
1491,6796,29,3700000.00,Si
1492,6797,52,4600000.00,Si
1493,6798,10,3100000.00,No
1494,6805,43,3500000.00,No
1495,6806,29,1000000.00,No
1496,6812,18,4400000.00,Si
1497,6822,25,2400000.00,No
1498,6826,49,2100000.00,No
1499,6837,14,3400000.00,Si
1500,6855,52,1900000.00,No
1501,6856,17,1100000.00,No
1502,6858,30,4900000.00,No
1503,6860,35,4400000.00,No
1504,6865,40,800000.00,Si
1505,6877,10,3500000.00,No
1506,6881,3,3000000.00,Si
1507,6882,26,4100000.00,Si
1508,6883,7,2500000.00,No
1509,6885,17,4900000.00,No
1510,6894,22,4000000.00,No
1511,6896,26,1900000.00,Si
1512,6905,40,4000000.00,No
1513,6910,23,1100000.00,No
1514,6914,4,2300000.00,Si
1515,6923,48,1700000.00,No
1516,6930,6,4800000.00,No
1517,6933,37,1900000.00,No
1518,6934,23,2200000.00,Si
1519,6937,44,2400000.00,No
1520,6959,13,900000.00,No
1521,6961,28,3400000.00,No
1522,6962,39,3600000.00,No
1523,6975,51,4800000.00,No
1524,6982,49,700000.00,No
1525,6984,5,2400000.00,No
1526,6987,18,1000000.00,No
1527,6990,39,2600000.00,No
1528,6995,8,3700000.00,No
1529,6996,19,600000.00,No
1530,7001,21,4600000.00,No
1531,7007,44,4100000.00,No
1532,7011,14,3100000.00,No
1533,7012,40,2300000.00,No
1534,7014,19,2400000.00,No
1535,7020,6,2500000.00,Si
1536,7027,35,4100000.00,No
1537,7028,45,1700000.00,No
1538,7032,12,700000.00,Si
1539,7041,29,700000.00,No
1540,7050,45,1200000.00,No
1541,7054,15,2200000.00,No
1542,7057,53,2800000.00,No
1543,7074,3,3000000.00,No
1544,7076,49,4000000.00,No
1545,7077,19,3100000.00,No
1546,7080,47,3700000.00,No
1547,7082,4,4900000.00,Si
1548,7085,41,1400000.00,No
1549,7091,4,3200000.00,No
1550,7094,32,3300000.00,No
1551,7095,10,4400000.00,No
1552,7099,46,3300000.00,No
1553,7101,12,3100000.00,Si
1554,7108,15,4800000.00,No
1555,7125,17,2400000.00,No
1556,7128,18,1000000.00,Si
1557,7129,31,2700000.00,Si
1558,7136,22,1000000.00,Si
1559,7137,8,1700000.00,No
1560,7138,37,2600000.00,No
1561,7149,9,4400000.00,No
1562,7150,52,1800000.00,No
1563,7154,53,2300000.00,No
1564,7155,13,3000000.00,Si
1565,7168,19,3200000.00,No
1566,7171,47,4300000.00,No
1567,7173,25,3300000.00,No
1568,7174,53,4900000.00,No
1569,7185,39,2600000.00,No
1570,7186,23,4800000.00,No
1571,7191,30,3900000.00,No
1572,7192,43,600000.00,No
1573,7198,34,2800000.00,No
1574,7201,9,4200000.00,No
1575,7203,24,3900000.00,Si
1576,7207,17,4200000.00,No
1577,7217,15,2800000.00,No
1578,7221,2,600000.00,No
1579,7223,12,2600000.00,No
1580,7225,40,3100000.00,No
1581,7229,1,4400000.00,Si
1582,7230,14,1100000.00,No
1583,7234,38,5000000.00,Si
1584,7237,36,500000.00,No
1585,7241,12,2700000.00,No
1586,7245,24,800000.00,No
1587,7253,20,3400000.00,Si
1588,7255,8,1500000.00,No
1589,7257,17,1200000.00,Si
1590,7262,19,600000.00,No
1591,7264,11,4400000.00,No
1592,7267,26,1900000.00,No
1593,7269,4,4000000.00,Si
1594,7271,21,3300000.00,No
1595,7273,35,3000000.00,No
1596,7275,16,3600000.00,Si
1597,7277,14,3800000.00,No
1598,7283,17,2300000.00,No
1599,7288,40,3900000.00,Si
1600,7289,2,700000.00,No
1601,7292,21,3100000.00,No
1602,7300,32,1500000.00,No
1603,7312,12,3900000.00,Si
1604,7317,10,2500000.00,No
1605,7321,8,700000.00,No
1606,7323,36,3200000.00,No
1607,7324,21,900000.00,No
1608,7325,5,2700000.00,Si
1609,7329,29,3400000.00,No
1610,7333,6,1600000.00,No
1611,7340,33,4200000.00,Si
1612,7349,35,2200000.00,Si
1613,7356,35,4200000.00,No
1614,7362,41,4700000.00,No
1615,7363,44,1500000.00,No
1616,7369,13,4900000.00,No
1617,7375,50,4900000.00,No
1618,7377,29,2700000.00,No
1619,7382,3,2500000.00,No
1620,7384,32,4400000.00,No
1621,7385,7,1700000.00,No
1622,7393,47,1100000.00,No
1623,7396,41,2100000.00,Si
1624,7403,29,700000.00,No
1625,7405,42,4200000.00,No
1626,7406,36,600000.00,No
1627,7413,48,600000.00,No
1628,7423,29,1300000.00,No
1629,7427,21,4200000.00,Si
1630,7430,8,1600000.00,No
1631,7438,31,4400000.00,Si
1632,7440,24,2400000.00,No
1633,7446,17,3200000.00,No
1634,7448,32,2100000.00,No
1635,7450,45,2900000.00,Si
1636,7453,44,2700000.00,No
1637,7457,49,4900000.00,Si
1638,7459,46,1500000.00,No
1639,7463,22,3000000.00,No
1640,7466,43,4200000.00,No
1641,7470,49,2000000.00,Si
1642,7471,16,700000.00,No
1643,7475,8,700000.00,Si
1644,7476,34,1000000.00,No
1645,7483,23,1100000.00,No
1646,7485,24,3300000.00,No
1647,7488,46,2600000.00,No
1648,7493,28,5000000.00,No
1649,7494,27,2400000.00,No
1650,7498,21,2400000.00,No
1651,7502,45,800000.00,No
1652,7512,53,2400000.00,No
1653,7515,17,1000000.00,Si
1654,7520,12,4300000.00,No
1655,7533,43,2100000.00,No
1656,7535,38,1500000.00,Si
1657,7541,12,2500000.00,No
1658,7544,36,4300000.00,Si
1659,7552,10,900000.00,No
1660,7553,17,2300000.00,No
1661,7560,23,2500000.00,No
1662,7571,19,3900000.00,No
1663,7574,14,5000000.00,Si
1664,7575,51,4100000.00,No
1665,7581,45,4800000.00,No
1666,7584,53,1800000.00,No
1667,7587,7,2100000.00,No
1668,7592,44,1700000.00,No
1669,7593,34,3100000.00,Si
1670,7603,37,4500000.00,No
1671,7610,3,500000.00,No
1672,7611,42,2100000.00,No
1673,7614,29,3900000.00,No
1674,7618,53,4100000.00,No
1675,7623,38,4200000.00,No
1676,7626,38,3000000.00,No
1677,7630,36,4100000.00,No
1678,7631,33,5000000.00,Si
1679,7632,38,500000.00,No
1680,7633,9,4400000.00,No
1681,7638,7,3600000.00,No
1682,7639,52,2100000.00,No
1683,7641,38,1800000.00,Si
1684,7646,22,600000.00,No
1685,7649,1,4400000.00,No
1686,7683,25,1300000.00,Si
1687,7695,27,4000000.00,No
1688,7698,51,2900000.00,No
1689,7704,53,1100000.00,Si
1690,7705,26,4700000.00,No
1691,7718,43,3800000.00,No
1692,7719,30,2200000.00,No
1693,7723,24,3700000.00,Si
1694,7724,26,2000000.00,No
1695,7728,24,2400000.00,No
1696,7735,37,1900000.00,No
1697,7736,45,4800000.00,Si
1698,7748,38,3500000.00,No
1699,7749,10,3000000.00,No
1700,7783,35,900000.00,No
1701,7789,23,1500000.00,No
1702,7791,52,1600000.00,Si
1703,7792,3,2300000.00,No
1704,7803,34,4100000.00,No
1705,7805,47,4400000.00,No
1706,7808,27,2900000.00,No
1707,7810,4,1100000.00,No
1708,7820,11,3800000.00,No
1709,7822,12,3200000.00,No
1710,7832,52,2400000.00,No
1711,7841,1,2100000.00,Si
1712,7848,5,4900000.00,No
1713,7858,40,4200000.00,No
1714,7861,10,4100000.00,No
1715,7862,27,2000000.00,No
1716,7863,19,5000000.00,No
1717,7865,13,4000000.00,Si
1718,7871,33,4000000.00,No
1719,7878,45,1200000.00,No
1720,7879,25,4200000.00,No
1721,7880,27,1600000.00,Si
1722,7881,1,4800000.00,No
1723,7885,39,4200000.00,Si
1724,7890,35,1700000.00,No
1725,7893,17,3900000.00,No
1726,7896,1,2200000.00,No
1727,7908,41,1500000.00,No
1728,7918,42,4400000.00,Si
1729,7919,8,3300000.00,No
1730,7925,24,3900000.00,No
1731,7928,17,3900000.00,Si
1732,7929,4,2500000.00,Si
1733,7931,32,5000000.00,Si
1734,7935,33,1500000.00,No
1735,7936,31,1900000.00,No
1736,7941,10,1900000.00,Si
1737,7943,46,4700000.00,No
1738,7944,22,2900000.00,No
1739,7945,20,1100000.00,Si
1740,7968,29,2600000.00,No
1741,7976,25,1200000.00,No
1742,7980,42,2700000.00,No
1743,7986,35,2300000.00,No
1744,7988,40,2800000.00,Si
1745,7991,21,3500000.00,No
1746,7992,31,3600000.00,No
1747,8006,37,2500000.00,No
1748,8009,23,1700000.00,Si
1749,8015,25,3200000.00,No
1750,8026,26,3000000.00,No
1751,8028,18,2500000.00,No
1752,8034,33,1300000.00,No
1753,8035,17,900000.00,No
1754,8039,15,1400000.00,No
1755,8042,16,2700000.00,Si
1756,8044,53,2600000.00,No
1757,8049,48,4200000.00,No
1758,8051,19,900000.00,No
1759,8053,8,2000000.00,Si
1760,8058,46,1100000.00,No
1761,8077,30,4000000.00,No
1762,8081,29,4800000.00,No
1763,8086,42,2100000.00,Si
1764,8089,50,1100000.00,No
1765,8092,3,2800000.00,No
1766,8093,48,3300000.00,No
1767,8115,23,4200000.00,No
1768,8116,40,4000000.00,No
1769,8124,6,4000000.00,No
1770,8126,49,2800000.00,No
1771,8128,7,3200000.00,No
1772,8130,18,4000000.00,No
1773,8135,19,800000.00,Si
1774,8140,15,1400000.00,Si
1775,8142,32,1500000.00,No
1776,8147,13,3300000.00,No
1777,8148,8,1500000.00,No
1778,8149,13,5000000.00,No
1779,8152,36,600000.00,Si
1780,8158,13,4200000.00,No
1781,8169,49,2700000.00,No
1782,8171,13,1800000.00,No
1783,8176,52,3000000.00,No
1784,8178,44,2200000.00,No
1785,8179,22,2100000.00,No
1786,8181,3,800000.00,Si
1787,8182,10,3800000.00,No
1788,8189,28,1100000.00,Si
1789,8197,42,4900000.00,No
1790,8200,23,1300000.00,No
1791,8201,8,1800000.00,No
1792,8204,50,4700000.00,No
1793,8206,19,4400000.00,No
1794,8210,41,2300000.00,No
1795,8217,49,3400000.00,No
1796,8221,3,4800000.00,No
1797,8234,13,3500000.00,No
1798,8235,38,4300000.00,No
1799,8240,39,900000.00,Si
1800,8242,40,500000.00,No
1801,8244,23,600000.00,No
1802,8255,38,1700000.00,No
1803,8256,11,1300000.00,No
1804,8265,28,1000000.00,No
1805,8267,44,600000.00,No
1806,8272,26,1900000.00,No
1807,8273,5,3900000.00,No
1808,8274,8,600000.00,No
1809,8275,36,4900000.00,No
1810,8279,20,900000.00,No
1811,8285,15,2700000.00,Si
1812,8287,50,4200000.00,No
1813,8297,6,3400000.00,No
1814,8301,31,1200000.00,No
1815,8302,45,4700000.00,No
1816,8307,43,4700000.00,No
1817,8308,12,800000.00,Si
